From Date,To Date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Xylene,MP-Xylene,Eth-Benzene,WS,WD,AT,RH,BP,SR,TOT-RF,RF,Temp
06-10-2020 00:00,07-10-2020 00:00,86.09,222,59.14,7.54,37.63,28.01,10.44,0.68,65.05,0,0.3,,,,1.99,113.44,29.42,46.38,741.75,96.22,,None,28.46
07-10-2020 00:00,08-10-2020 00:00,111.61,249.27,58.42,12.21,41.04,31.87,12.2,0.54,74.67,0,0.3,,,,1.57,141.68,28.87,51.18,742.02,90.65,,None,28.64
08-10-2020 00:00,09-10-2020 00:00,101.47,238.99,55.9,11.77,39.35,32.69,13.17,0.85,84.2,0,0.3,,,,1.67,128.19,29.37,50.92,741.97,87.17,,None,28.42
09-10-2020 00:00,10-10-2020 00:00,119.1,254.92,62.74,17.06,47.29,34.7,10.58,0.94,59.26,0,0.3,,,,1.12,164.01,28.83,54.43,741.99,84.19,,None,28.72
10-10-2020 00:00,11-10-2020 00:00,120.07,261.19,57,9.63,38.19,35.48,10.63,0.92,63.73,0,0.3,,,,1.59,131.67,28.77,54.6,741.85,81.95,,None,28.35
11-10-2020 00:00,12-10-2020 00:00,106.27,250.2,59.18,6.96,37.19,33.58,12.16,0.98,71.96,0,0.3,,,,1.68,118.73,29.22,52.32,741.68,80.45,,None,27.99
12-10-2020 00:00,13-10-2020 00:00,196.83,347.81,77.75,26.99,63.35,40.31,12.15,2.03,55.76,0,0.3,,,,0.93,190.01,28.73,55.71,741.57,64.94,,None,28.09
13-10-2020 00:00,14-10-2020 00:00,135.99,257.01,79.75,28.83,65.99,42.02,7.64,1.59,26.28,0,0.31,,,,1.12,239.98,27.93,67.85,741.43,56.72,,None,27.71
14-10-2020 00:00,15-10-2020 00:00,139.11,276.2,59.81,23.62,51.06,38.83,4.76,1.37,20.76,0.06,0.36,,,,0.92,211.44,28.61,65.19,741.62,61.67,,None,27.3
15-10-2020 00:00,16-10-2020 00:00,152.07,294.72,87.35,43.28,81.69,25.44,1.51,1.66,9.22,0.1,0.4,,,,1.28,158.52,28.9,43.86,741.72,71.01,,None,27.21
16-10-2020 00:00,17-10-2020 00:00,136.75,279.88,107.24,39.79,89.42,33.34,1.97,1.32,8.28,0.1,0.4,,,,1.03,152.23,27.16,38.55,741.5,65.96,,None,27.54
17-10-2020 00:00,18-10-2020 00:00,127.49,278.84,101.47,46.76,92.03,37.19,1.23,1.17,7.75,0.1,0.4,,,,0.99,155.26,26.93,43.05,741.65,68.41,,None,28.24
18-10-2020 00:00,19-10-2020 00:00,114.38,264.96,106.4,37.32,86.98,36.07,1.03,1.03,6.87,0.1,0.4,,,,1.87,101.1,27.98,35.04,741.69,73.17,,None,28.2
19-10-2020 00:00,20-10-2020 00:00,105.79,257.03,73.01,20.03,55.14,22.17,1.63,0.81,8.88,0.1,0.4,,,,2.16,105.82,27.93,33.24,741.69,77.48,,None,28.14
20-10-2020 00:00,21-10-2020 00:00,98.18,246.17,64.78,19.06,49.97,18.27,1.33,0.91,8.46,0.1,0.83,,,,1.6,123.68,27.21,31.05,741.67,78.26,,None,28.32
21-10-2020 00:00,22-10-2020 00:00,135.03,295.5,78.1,58.84,89.4,24.75,4.35,1.91,6.56,0.1,1.2,,,,1.04,146.74,26.18,40.04,741.67,76.13,,None,28.34
22-10-2020 00:00,23-10-2020 00:00,183.49,342.55,72.6,34.48,66.67,29.05,2.7,2.01,12.7,0.1,1.2,,,,0.9,165.09,26.66,39.03,741.45,51.74,,1,28.08
23-10-2020 00:00,24-10-2020 00:00,209.24,343.67,61.97,23.22,51.85,29.27,2.15,1.9,14.15,0.1,1.2,,,,0.82,171.93,25.51,42.66,741.34,68.99,,None,28.1
24-10-2020 00:00,25-10-2020 00:00,205.06,368.3,68.45,39.87,68.84,27.94,3.06,1.89,19.89,0.1,1.2,,,,1.21,140.56,24.57,47.19,741.16,63.06,,None,28.16
25-10-2020 00:00,26-10-2020 00:00,217.24,395.72,80.6,49.5,83.13,26,4.24,2.8,17.81,0.1,1.2,,,,0.77,175.35,24.95,48.64,741.53,61.23,,None,28.21
26-10-2020 00:00,27-10-2020 00:00,186.98,347.32,69.13,37.12,66.96,23.82,2.16,2,15.21,0.1,1.2,,,,1.14,147.66,25.27,44.04,741.71,56.78,,None,28.13
27-10-2020 00:00,28-10-2020 00:00,172.09,358.86,103.48,74.97,111.66,48.61,8.05,2.22,8.59,0.11,1.58,,,,1.77,107.21,24.46,39.11,741.65,66.18,,None,27.33
28-10-2020 00:00,29-10-2020 00:00,206.59,417,165.74,107.92,175.95,78.94,7.01,3.3,11.82,0.2,2.7,,,,1.05,111.01,23.7,42.16,741.64,58.95,,None,26.72
29-10-2020 00:00,30-10-2020 00:00,204.53,380.47,148.7,80.99,144.97,83.58,5.79,3.26,6.97,0.05,0.1,,,,0.61,176.45,23.35,47.82,741.62,59.07,,None,28.54
30-10-2020 00:00,31-10-2020 00:00,215.54,404.82,141.32,52.19,117.63,64.98,9.27,2.4,10.32,0,0.05,,,,1.21,111.62,24.04,43.79,741.69,61.7,,None,28.64
31-10-2020 00:00,01-11-2020 00:00,292.86,510.59,122.1,18.47,80.01,61.75,9.71,2.42,10.81,0.1,0.04,,,,2.22,101.76,24.2,40.74,741.63,64.14,,None,28.51
01-11-2020 00:00,02-11-2020 00:00,315.16,576.02,130.36,39.65,101.63,52.78,11.73,2.56,12.39,0,0.04,,,,2.12,96.45,23.67,33.71,741.65,62.43,,None,28.5
02-11-2020 00:00,03-11-2020 00:00,254.94,504.42,152.29,85.32,150.41,55.17,11.75,2.97,9.51,0.07,0.03,,,,1.41,108.89,22.13,39.2,741.62,57.38,,None,28.69
03-11-2020 00:00,04-11-2020 00:00,147.74,339.34,181.41,173.7,237.72,53.91,7.13,3.98,7.61,0.03,0.01,,,,0.96,151.25,21.98,43.41,741.54,58.48,,None,28.15
04-11-2020 00:00,05-11-2020 00:00,434.78,644.85,214.3,162.19,245.87,70.79,13.69,5.15,8.79,0,0.01,,,,1.01,101.87,21.35,51.2,741.21,39.38,,None,27.88
05-11-2020 00:00,06-11-2020 00:00,370.73,667.78,199.76,135.6,216.53,64.04,9.62,4.24,12.66,0,0,,,,1.44,95.98,23.24,43.65,741.64,56.85,,None,27.49
06-11-2020 00:00,07-11-2020 00:00,318.15,595.72,173.85,79.42,157.06,63.31,9.71,2.82,11.82,0,0.01,,,,1.45,89.34,23.57,39.69,741.97,53.61,,None,28.01
07-11-2020 00:00,08-11-2020 00:00,363.15,625.62,157.83,81.6,149.51,68.96,9.64,3.09,10.02,0.02,0.01,,,,1.66,101.27,23.24,40.46,741.86,55.14,,None,26.37
08-11-2020 00:00,09-11-2020 00:00,527.92,752.99,175.62,135.08,202.09,88.64,4.24,5.64,10.93,0,0,,,,0.76,138.71,21.37,52.96,741.67,42.12,,None,26.33
09-11-2020 00:00,10-11-2020 00:00,472.43,672.37,169.36,95.84,168.03,95.19,4.45,3.63,11.03,0,0,,,,0.86,122.25,21.13,56.38,741.6,45.27,,None,28.68
10-11-2020 00:00,11-11-2020 00:00,457.79,334.9,135.78,52.18,114.68,104.03,4.09,2.57,7.91,0,0,,,,0.72,229.22,20.98,63.92,741.57,47.81,,None,30.79
11-11-2020 00:00,12-11-2020 00:00,170.92,296.07,108.53,40.28,90.52,91.32,4.32,2.34,4.77,0,0,,,,0.88,231.49,21.01,61.39,741.69,49.22,,None,31.74
12-11-2020 00:00,13-11-2020 00:00,160.06,352.55,128.49,90.11,141.63,75.4,5.71,2.56,4,0,0,,,,0.75,189.5,21.27,60.52,741.84,49.12,,None,30.2
13-11-2020 00:00,14-11-2020 00:00,213.23,415.52,113.66,68.11,112.24,62.87,2.76,3.07,12.49,0,0,,,,0.9,142.59,21.59,56.47,741.68,45.28,,None,29.46
14-11-2020 00:00,15-11-2020 00:00,454.74,593.88,108.45,27.21,79.36,64.94,6.86,2.65,9.43,0,0,,,,0.64,179.34,20.49,56.82,741.5,37.5,,None,28.5
15-11-2020 00:00,16-11-2020 00:00,299.3,398.65,87.66,6.68,52.09,81.75,1.96,2.07,8.78,0,0,,,,1.23,241.04,20.4,66.09,741.48,39.53,,1,29.65
16-11-2020 00:00,17-11-2020 00:00,86.14,134.82,59.62,10.26,40.09,61.8,3.09,1.72,5.72,0,0,,,,1.43,236.47,20.54,77.81,741.67,48.21,,None,29.73
17-11-2020 00:00,18-11-2020 00:00,67.93,137.81,62.36,9.38,40.59,51.33,4.18,1.97,7.2,0,0,,,,1.73,114.15,20.69,64.28,741.46,56.66,,None,29.33
18-11-2020 00:00,19-11-2020 00:00,109.44,202.92,78.08,11.27,50.32,49.85,5.75,1.65,10.77,0,0,,,,1.55,129.02,19.54,59.44,741.27,54.97,,None,26.7
19-11-2020 00:00,20-11-2020 00:00,151.26,245.04,77.5,11.54,49.21,46.94,3.98,1.87,14.99,0,0,,,,1.1,160.53,18.4,58.8,741.06,54.43,,None,25.22
20-11-2020 00:00,21-11-2020 00:00,137.6,244.17,75.28,1.87,41.48,43.51,4.58,1.59,18.96,0,0,,,,2.31,113.34,19.12,47.06,741.25,56.68,,None,25.82
21-11-2020 00:00,22-11-2020 00:00,94.99,220.7,68.93,6.28,40.74,37.39,8.93,2.19,22.21,0,0,,,,3.04,108.36,18.52,39.67,741.34,58.48,,None,26.52
22-11-2020 00:00,23-11-2020 00:00,129.89,254.82,89.12,31.12,67.83,36.28,6.71,2.06,19.12,0,0,,,,1.77,106.95,17.86,40.5,741.12,54.11,,None,26.88
23-11-2020 00:00,24-11-2020 00:00,231.4,400.98,145.65,79.56,142.17,44.05,6.71,2.69,31.14,0,0,,,,0.75,170.54,17.16,49.91,741.11,47.71,,None,27.1
24-11-2020 00:00,25-11-2020 00:00,313.77,511.71,156.15,75.95,144.83,54.88,3.84,3.09,7.44,0,0,,,,0.71,215.78,16.79,55.54,740.98,40.72,,None,28.7
25-11-2020 00:00,26-11-2020 00:00,282.49,413.6,102.36,14.25,66.05,56.22,5.17,2.23,5.85,0,0,,,,1.04,231.83,17.29,68.59,741.17,26.84,,None,28.19
26-11-2020 00:00,27-11-2020 00:00,98.58,169.61,58.24,8.63,37.87,44.57,7.79,1.62,8.52,0,0,,,,1.58,154.5,19.43,64.19,741.81,47.34,,None,28.57
27-11-2020 00:00,28-11-2020 00:00,68.5,164.21,42.86,11.45,32.14,36.14,14.14,2.09,25.13,0,0,,,,2.43,106.5,19.73,53.56,741.94,54,,None,28.5
28-11-2020 00:00,29-11-2020 00:00,116.41,243.27,60.82,20.34,48.91,36.82,11.56,1.54,41,0,None,,,,2.42,95.16,19.54,47.22,741.65,52.21,,None,28.18
29-11-2020 00:00,30-11-2020 00:00,168.84,325.35,110.41,103.34,142.74,40.74,21.48,2.5,75.07,0,None,,,,1.02,121.03,17.91,52.94,741.51,50.36,,None,28.35
30-11-2020 00:00,01-12-2020 00:00,223.54,400.29,124.4,109.11,154.88,49.58,11.87,2.75,61.72,0,None,,,,1.01,103.31,17.96,58.95,741.21,46.55,,None,28.27
01-12-2020 00:00,02-12-2020 00:00,285.13,456.1,132.14,100,151.6,58.48,14.15,2.99,68.76,0,None,,,,0.92,117.52,18.54,62.1,741.38,44.84,,None,28.43
02-12-2020 00:00,03-12-2020 00:00,252.89,444.71,105.06,38.05,86.84,60.19,22.26,2.43,59.67,0,None,,,,1.59,96.47,19.42,58.21,741.22,43.17,,None,28.36
03-12-2020 00:00,04-12-2020 00:00,246.17,457.49,136.84,68.76,128.71,61.8,32.96,3.01,66.82,0,None,,,,1.01,116.57,19.07,60.2,741.23,40.99,,None,28.21
04-12-2020 00:00,05-12-2020 00:00,376.91,539.6,101.55,35.37,82.77,78.42,18.12,2.43,42.36,0,None,,,,0.78,238.37,18.08,74.12,740.87,36.04,,None,28.09
05-12-2020 00:00,06-12-2020 00:00,288.69,416.92,54.87,9.38,36.84,68.34,14.28,2.02,53.45,0,None,,,,1.2,250.71,18.7,76.77,740.95,40.44,,None,28.38
06-12-2020 00:00,07-12-2020 00:00,308.28,492.21,101.02,42.69,88.45,66.38,17.32,3.1,49.14,0,None,,,,1.04,172.27,19.9,72.45,741.48,40.06,,None,28.61
07-12-2020 00:00,08-12-2020 00:00,309.22,508.26,106.63,61.39,106.65,78.12,8.34,2.08,60.35,0,None,,,,1.63,94.34,19.88,76.98,741.52,40.68,,1,28.75
08-12-2020 00:00,09-12-2020 00:00,238.62,426.2,124.54,90.35,130.81,63.17,9.9,3.82,45.51,0,None,,,,0.82,136.44,19.64,66.54,741.62,42.77,,None,28.54
09-12-2020 00:00,10-12-2020 00:00,230.44,411.7,105.28,56.48,101.93,60.61,11.93,2.66,49.52,0,None,,,,0.99,141.08,20.23,61.73,741.43,42.16,,None,29.12
10-12-2020 00:00,11-12-2020 00:00,137.28,286.24,82.13,27.84,66.34,61.73,17.02,1.49,28.1,0,None,,,,1.33,106.94,20.82,61.73,741.53,40.26,,None,29.02
11-12-2020 00:00,12-12-2020 00:00,169.19,327.03,87.43,32.47,72.92,68.66,17.82,1.51,16.75,0,None,,,,0.83,202.23,19.3,72.81,741.33,30.9,,None,29.02
12-12-2020 00:00,13-12-2020 00:00,254.81,343.9,47.43,17.28,39.3,73.03,5.43,1.78,9.41,0,None,,,,1.14,201.38,16.76,93.89,741.04,19.98,,1,29.41
13-12-2020 00:00,14-12-2020 00:00,108.76,177.45,24.69,4.43,16.76,49.04,4.88,1.29,36.97,0,None,,,,2.32,132.29,15.39,78.11,741,46.76,,1,29.64
14-12-2020 00:00,15-12-2020 00:00,97.93,169.12,19.62,3.85,13.59,41.36,11.39,0.78,41.36,0,None,,,,2.23,128.4,12.94,77.36,740.72,49.46,,None,29.67
15-12-2020 00:00,16-12-2020 00:00,118.36,194.23,31.44,5.33,21.09,41.87,14.24,1.04,31.86,0,None,,,,1.9,129.75,12.04,77.67,740.85,43.05,,1,28.84
16-12-2020 00:00,17-12-2020 00:00,114.32,200.45,32.01,6.2,22.1,47.41,9.43,1.67,34.28,0,None,,,,2.39,122.01,12.69,68.94,741.02,43.32,,None,28.69
17-12-2020 00:00,18-12-2020 00:00,129.02,236.1,57.49,7.95,37.07,74.56,5.52,2.54,24.12,0,None,,,,3.08,108.35,9.73,77.08,740.55,45.21,,None,27.52
18-12-2020 00:00,19-12-2020 00:00,133.95,269.24,105.58,14.84,68.27,92.49,9.68,1,34.08,0,None,,,,2.94,104.35,13.16,51.09,740.93,47.72,,None,27.62
19-12-2020 00:00,20-12-2020 00:00,156.7,313.54,154.61,41.8,109.24,106.47,11.41,1.45,32.96,0,None,,,,2.27,97.05,14.62,46.02,741.01,47.5,,None,29.06
20-12-2020 00:00,21-12-2020 00:00,212.24,381.16,163.53,67.8,129.27,120.44,8.84,1.83,37.67,0,None,,,,1.75,102.82,14.97,50.19,741.1,42.6,,None,29.14
21-12-2020 00:00,22-12-2020 00:00,246.11,402.72,187.34,46.04,137.13,144.52,19.06,1.68,32.75,0,None,,,,1.31,103.97,15.69,55.69,740.98,41.95,,None,28.88
22-12-2020 00:00,23-12-2020 00:00,343.77,521.41,174.83,41.6,128.76,167.86,12.05,2.35,46.41,0,None,,,,0.86,129.17,14.98,72.29,740.69,39.18,,None,28.83
23-12-2020 00:00,24-12-2020 00:00,288.06,452.51,196.14,59.92,153.09,153.73,14.28,1.89,37.24,0,None,,,,0.89,126.67,14.98,68.66,740.75,44.14,,None,28.44
24-12-2020 00:00,25-12-2020 00:00,268.99,419.99,161.19,42.97,118.48,158.96,12.8,1.7,42.28,0,None,,,,1.15,122.88,15.43,67.01,740.78,43.11,,1,28.32
25-12-2020 00:00,26-12-2020 00:00,199.17,293.17,121.06,13.43,75.35,125.95,10.98,1.43,30.71,0,None,,,,1.83,118.68,15.64,59.7,740.92,44.7,,None,28.52
26-12-2020 00:00,27-12-2020 00:00,231.14,363.78,150.45,36.54,109.78,140.96,11.11,1.72,34.92,0,None,,,,1.73,125.51,14.44,66.2,740.67,43.23,,None,28.4
27-12-2020 00:00,28-12-2020 00:00,224.89,352.18,106.8,25.06,74.28,128.96,9.11,1.04,35.27,0,None,,,,1.31,212.38,14.77,69.33,740.62,38.6,,1,28.49
28-12-2020 00:00,29-12-2020 00:00,79.44,245.41,61.49,3.88,35.9,74.21,9.36,2.07,28.88,0,None,,,,2.04,137.45,14.22,41.69,740.77,49.67,,None,28.51
29-12-2020 00:00,30-12-2020 00:00,116.74,294.91,71.01,4.62,41.59,103.53,14.97,0.79,28.36,0,None,,,,2.58,128.58,12.19,58.32,740.81,64.55,,None,28.27
30-12-2020 00:00,31-12-2020 00:00,225.41,325,97.81,5.97,56.87,150.53,10.02,2.95,9.1,0,None,,,,1.76,134.94,11.39,85.21,740.44,12.03,,None,28.09
31-12-2020 00:00,01-01-2021 00:00,315.06,431.46,158.17,66.53,120.32,147.96,8.12,3.11,17.38,0,None,,,,1.55,125.51,10.76,79.57,740.47,34.87,,None,28.44
01-01-2021 00:00,02-01-2021 00:00,331.77,463.06,200.24,85.79,176.31,137.75,3.58,0.4,4.19,0,None,,,,0.93,241.07,8.67,90.64,740.22,27.72,,None,28.32
02-01-2021 00:00,03-01-2021 00:00,309.03,411.61,112.95,12.4,70.18,126.62,9.18,0.35,12.35,0,None,,,,1.14,228.66,13.38,74.65,740.66,24.33,,1,28.94
03-01-2021 00:00,04-01-2021 00:00,118.87,153.16,60.38,8.95,39.43,101.31,8.7,4.66,12.66,0,None,,,,1.75,235.6,14.19,85.66,740.66,11.18,,7.65,28.87
04-01-2021 00:00,05-01-2021 00:00,64.76,89.16,81.24,19.31,58.98,82.28,7.54,3.01,14.6,0,None,,,,1.47,181.76,17.09,87.48,741.09,37.41,,1.62,29.79
05-01-2021 00:00,06-01-2021 00:00,59.7,81.73,53.44,10.91,37.34,79.23,8.57,3.1,14.48,0,None,,,,1.54,205.52,17.72,90.27,741.21,34.26,,2,28.64
06-01-2021 00:00,07-01-2021 00:00,105.68,155.62,74.71,22.46,58.04,90.02,9.12,4.85,8.85,0,None,,,,1.63,189.3,17.66,83,741.12,31.54,,1.83,27.25
07-01-2021 00:00,08-01-2021 00:00,128.99,185.08,33.29,4.06,21.06,81.16,6.76,4.66,11.54,0,None,,,,1.95,138.21,15.98,91.6,740.75,27.82,,None,28
08-01-2021 00:00,09-01-2021 00:00,142.04,251.64,51.56,13.14,38.13,54.89,15.12,1.6,10.36,0,None,,,,1.49,144.25,13.53,89.92,740.57,25.38,,1,27.58
09-01-2021 00:00,10-01-2021 00:00,145.01,251.68,45.97,5.05,28.58,71.69,11.68,1.37,12.86,0,None,,,,2.49,117.94,15.83,88.81,740.88,39.59,,None,28.37
10-01-2021 00:00,11-01-2021 00:00,121.49,212.44,30.84,3.16,19,79.28,3.33,0.96,20.87,0,None,,,,3.3,110.74,12.1,85.32,740.4,53.68,,None,28.25
11-01-2021 00:00,12-01-2021 00:00,135.08,228.48,44.42,5.75,28.32,76.65,5.26,1.56,23.62,0,None,,,,2.89,116.24,11.91,83.26,740.34,52.16,,None,28.88
12-01-2021 00:00,13-01-2021 00:00,177.36,276.11,59.56,16.28,44.94,84.79,3.23,1.96,18.53,0,None,,,,1.88,130.45,11.57,85.87,740.34,43.88,,None,28.75
13-01-2021 00:00,14-01-2021 00:00,237.22,392.5,85.03,31.14,70.29,75.27,6.86,2.63,22.37,0,None,,,,1.14,155.29,10.95,74.92,740.31,47.29,,1,28.35
14-01-2021 00:00,15-01-2021 00:00,269.48,421.92,123.54,49.9,106.31,75.58,7.02,3.62,18.27,0,None,,,,0.85,228.32,10.36,78.46,740.27,40.96,,1,28.07
15-01-2021 00:00,16-01-2021 00:00,401.85,586.94,145.69,68.62,133.29,92.88,6.23,3.89,20.1,0,None,,,,0.75,227.25,12.83,79.62,740.38,40.36,,1,29.11
16-01-2021 00:00,17-01-2021 00:00,224.38,355.51,71.67,20.31,54.66,80.17,1.71,5.74,13.45,0,None,,,,1.54,117.57,10.8,72.42,740.2,38.51,,1,28.77
17-01-2021 00:00,18-01-2021 00:00,188.4,252.42,25.81,2.1,15.46,71.32,7.01,2.24,21.55,0,None,,,,1.92,240.45,10.3,91.65,740.35,30.27,,None,28.35
18-01-2021 00:00,19-01-2021 00:00,218.13,347.78,84.54,37.73,75.66,67.92,11.46,4.17,17.51,0,None,,,,1.19,228.24,11.99,82.49,740.57,36.57,,None,29.21
19-01-2021 00:00,20-01-2021 00:00,254.91,389.23,82.49,24.99,64.22,74.5,5.14,1.99,17.28,0,None,,,,2.42,99.64,None,78.96,740.57,49.43,,None,29.72
20-01-2021 00:00,21-01-2021 00:00,148.79,262.89,49.29,4.43,29.84,61.52,6.18,1.66,20.55,0,None,,,,3.39,101.58,None,78.11,740.41,50.7,,None,29.45
21-01-2021 00:00,22-01-2021 00:00,176.97,312.57,100.78,47.97,87.01,58.68,10.77,2.41,32.13,0,None,,,,2.67,124.93,17.16,67.76,740.51,56.99,,None,29.62
22-01-2021 00:00,23-01-2021 00:00,181.59,275.67,58,17.32,44.95,59.03,16.35,1.94,7.34,0,None,,,,1.54,250.67,10.71,90.52,740.22,28.86,,1,30.04
23-01-2021 00:00,24-01-2021 00:00,126.82,206.37,35.86,5.33,23.44,51.61,6.99,1.46,25.8,0,None,,,,1.64,252.42,12.87,82.74,740.28,45.77,,None,29.02
24-01-2021 00:00,25-01-2021 00:00,241.58,389.67,50.63,8.6,33.91,69.37,5.86,2.71,5.39,0,None,,,,2.01,135.38,12.37,94.86,740.47,17.08,,1,28.68
25-01-2021 00:00,26-01-2021 00:00,180.74,337.21,71.58,29.16,61.81,53.21,8.17,2.35,16.13,0,None,,,,1.8,141.28,11.39,85.79,740.56,36.76,,None,28.74
26-01-2021 00:00,27-01-2021 00:00,231.5,397.99,101.32,39.61,86.12,52.53,6.07,2.77,31.17,0,None,,,,1.2,125.21,13.54,57.77,740.86,53.08,,1,28.94
27-01-2021 00:00,28-01-2021 00:00,188.2,365.72,98.71,32.39,78.86,53.44,12.14,2.26,27.39,0,None,,,,1.82,118.04,14.34,63.75,740.81,56.24,,None,29.2
28-01-2021 00:00,29-01-2021 00:00,245.29,387.75,113.17,53.18,103.46,62.93,7.86,2.95,14.01,0,None,,,,1.02,204.04,11.22,80.07,740.54,41.91,,None,29.32
29-01-2021 00:00,30-01-2021 00:00,234.51,394.11,98.99,31.22,78.06,55.85,6.28,2.38,21.36,0,None,,,,1.75,123.43,13.07,58.58,740.89,51.38,,1,29.12
30-01-2021 00:00,31-01-2021 00:00,169.71,341.72,89.44,23.1,66.38,51.25,14,1.6,38.43,0,None,,,,2.4,101.22,14.88,51.14,740.84,56.55,,None,28.92
31-01-2021 00:00,01-02-2021 00:00,227.37,380.19,120.47,36.11,93.46,58.21,14.77,2.29,39.47,0,None,,,,0.97,173.58,14.5,64.05,740.94,52.54,,None,29.07
01-02-2021 00:00,02-02-2021 00:00,252.87,438.65,109.03,32.79,84.68,64.67,14.71,2.55,34.59,0,None,,,,0.84,185.6,15.81,66.39,741.23,49.52,,1,29.77
02-02-2021 00:00,03-02-2021 00:00,254.4,418.57,141.57,36.82,105.26,68.14,19.93,2.46,26.32,0,None,,,,0.91,161.45,17.13,67.99,741.23,48.42,,None,30.55
03-02-2021 00:00,04-02-2021 00:00,204.55,304.13,45.15,5.18,28.12,64.32,16.08,1.84,27.49,0,None,,,,1.42,249.01,17.21,75.38,741.08,46.85,,None,30.36
04-02-2021 00:00,05-02-2021 00:00,126.59,179.51,28.91,3.35,18.13,53.61,9.67,1.16,33.21,0,None,,,,2.12,214.59,16.73,78.07,741.24,42.59,,1,30.23
05-02-2021 00:00,06-02-2021 00:00,43.56,88,39.03,2.62,22.92,38.54,8.69,0.99,24.57,0,None,,,,1.72,146.95,15.38,66.27,741.05,64.53,,1,29.86
06-02-2021 00:00,07-02-2021 00:00,77.66,155.15,41.29,2.42,23.95,41.75,11.33,0.9,28.28,0,None,,,,2.73,114.55,16.37,67.98,741.26,65.26,,None,29.6
07-02-2021 00:00,08-02-2021 00:00,108.35,225.42,52.25,6.16,32.82,45.03,8.85,1.1,40.6,0,None,,,,2.87,104,17.19,66.03,741.28,64.57,,None,29.95
08-02-2021 00:00,09-02-2021 00:00,162.78,258.52,57.42,16.54,60.44,52.17,7.57,1.53,38.28,0,None,,,,1.56,111.06,17.97,69.95,741.53,61.15,,None,29.91
09-02-2021 00:00,10-02-2021 00:00,209.76,394.11,113.96,15.12,67.65,55.28,23.11,1.93,36.52,0,None,,,,1.21,144.33,18.4,70.95,741.11,55.52,,1,29.74
10-02-2021 00:00,11-02-2021 00:00,205.01,365.43,120.69,31.46,89.8,55.12,23.12,2.07,29.24,0,None,,,,1.08,207.72,19.81,65.98,741.03,57.57,,None,30.03
11-02-2021 00:00,12-02-2021 00:00,170.55,317.04,71.63,10.12,46.35,53.5,13.59,1.58,27.77,0,None,,,,1.3,132.94,19.16,66.74,741.14,60.94,,None,29.83
12-02-2021 00:00,13-02-2021 00:00,230.56,379.81,80.49,13.12,53.52,60.94,16.58,1.74,24.8,0,None,,,,0.74,180.58,18.15,84.52,741.17,58.3,,None,29.98
13-02-2021 00:00,14-02-2021 00:00,314.67,603.2,268.29,150.94,265.43,74.9,11.87,6,4.15,0,None,,,,0.46,215.04,17.65,86.37,741,6,,None,22.34
14-02-2021 00:00,15-02-2021 00:00,217.77,391.88,140.15,51.37,116.38,65.14,4.18,2.73,24.7,0,None,,,,0.94,204.34,18.66,58.93,741.24,56.77,,1,22.09
15-02-2021 00:00,16-02-2021 00:00,172.63,337.13,154.93,57.2,129.05,64.16,8.6,2.65,16.34,0,None,,,,0.91,196.88,20,69.23,741.12,56.56,,None,28.07
16-02-2021 00:00,17-02-2021 00:00,175.85,342.76,102.13,29.77,78.55,58.56,6.98,2.19,26.32,0,None,,,,0.91,204.59,20.49,64.22,741.09,53.28,,None,32.37
17-02-2021 00:00,18-02-2021 00:00,144.1,342.47,122.62,41.26,98.8,52.86,4.27,2.27,22.74,0,None,,,,0.92,150.82,21.44,5,741.25,61.08,,None,32.41
18-02-2021 00:00,19-02-2021 00:00,155.96,307.99,84.08,14.84,56.8,51.65,6.18,1.79,26.56,0,None,,,,0.86,166.11,23.19,36.92,741.55,53.62,,None,31.87
19-02-2021 00:00,20-02-2021 00:00,170.02,318.8,80.55,11.86,52.51,61.34,6.48,1.89,21.66,0,None,,,,1.29,126.77,20.73,54.47,741.83,56.17,,1,30.16
20-02-2021 00:00,21-02-2021 00:00,129.03,276.36,79.71,17.27,56.46,53.73,3.96,1.82,19.53,0,None,,,,1.71,107.84,19.29,48.36,741.64,63.22,,0.5,30.1
21-02-2021 00:00,22-02-2021 00:00,151.83,312.3,64.83,4.2,37.93,52.92,5.59,1.45,31.66,0,None,,,,2.19,98.61,20.94,54.81,741.71,62.92,,None,30.04
22-02-2021 00:00,23-02-2021 00:00,152.48,369.89,100.6,23.25,72.44,51.83,8.13,1.78,23.95,0,None,,,,2.18,87.7,21.65,69.75,741.64,61.83,,None,29.92
23-02-2021 00:00,24-02-2021 00:00,138.9,395.07,178.29,73.94,154.32,50.58,10.09,2.6,29.42,0,None,,,,1.4,112.93,18.23,5.33,741.52,66.75,,None,30
24-02-2021 00:00,25-02-2021 00:00,210.38,486.55,154.88,61.49,132.39,55.41,11.98,2.64,32.26,0,None,,,,1.49,137.81,None,1,741.39,67.07,,None,30.24
25-02-2021 00:00,26-02-2021 00:00,147.54,377.67,106.56,29.95,81.05,56.12,9.2,1.88,41.24,0,None,,,,1.83,153.14,27.1,1.09,741.29,79.53,,None,30.25
26-02-2021 00:00,27-02-2021 00:00,110.92,345.93,99.3,31.98,78.85,51.97,11.52,1.76,31.61,0,None,,,,2.22,183.6,None,1,741.16,91.54,,None,30.03
